Employee_ID,Subfield,Entry_Year,Exit_Year,Status,Exit_Reason,Min_Package_LPA,Avg_Package_LPA,Max_Package_LPA,Experience_Years,City,Education_Level,Work_Mode
EMP00012,Data Science,2019,,active,,5.29,8.51,16.93,5.0,Pune,Diploma,Hybrid
EMP00539,Cloud Computing,2024-01-01,,active,,3.85,6.6,13.97,0.0,  Chennai  ,Bachelor's,Remote
EMP00414,AI/ML ENGINEERING,2017-01-01,,1,,1.78,2.5,6.73,7.0,hyderabad,Master's,Hybrid
EMP02016,UI/UX Design,2021-01-01,,Y,,3.58,5.64,16.29,3.0,Pune,Bachelor's,Hybrid
EMP01786,,2021,,,,10.82,,42.25,,,,
EMP01869,Networking,2023.0,,ACTIVE,,10.02,16.19,28.41,2.0,Hyderabad,Master's,Hybrid
EMP00075,,2016,,,,7.98,,30.57,,,,
EMP01573,Database Administration,2021,,1,,4.86,0.7,17.66,4.0,  Bangalore  ,Bachelor's,Hybrid
EMP00585,DevOps,2018.0,,active,,9.59,13.96,37.82,6.0,Mumbai,Master's,Onsite
EMP01111,IT_Support_&_Helpdesk,2023,,active,,10.61,14.53,27.65,1.0,Bangalore,Bachelor's,Hybrid
EMP01213,ai/ml engineering,2024,2024,0,  Company Restructuring  ,7.92,10.94,26.83,0.0,Bangalore,bachelor's,Remote
EMP01882,  Networking  ,2016,,Y,,1.67,2.5,5.13,9.0,Hyderabad,Bachelor's,REMOTE
EMP01409,cloud computing,2015-01-01,,Y,,7.47,11.95,29.58,9.0,pune,,Work From Home
EMP00178,Cybersecurity,2020,2022,Resigned,Retirement,7.37,0.98,25.36,4.0,pune,Bachelor's,Remote
EMP02007,Software Development,01/24,2024-01-01,0,work-life balance,8.77,15.91,42.82,0.0,Noida,Master's,Hybrid
EMP01147,DEVOPS,01/17,,Y,,5.85,0.87,26.32,8.0,Chennai,,Onsite
EMP01215,IT Support & Helpdesk,2024.0,2024,Exited,Career Switch,8.49,15.02,42.64,0.0,Noida,Master's,Hybrid
EMP02104,,2016-01-01,01/16,,retirement,7.3,,19.38,,,,
EMP01438,networking,01/20,2020,EXITED,higher studies,7.87,10.81,25.4,4.0,Bangalore,Master's,Hybrid
EMP01643,Software Development,2022,,Y,,8.29,11.61,22.37,3.0,Chennai,Master's,Remote
EMP01319,,2020,,,,2.52,,8.14,,,,
EMP01270,  AI/ML Engineering  ,2015,,ACTIVE,,7.38,11.16,24.69,10.0,Bangalore,Bachelor's,Onsite
EMP01242,data science,2024-01-01,,ACTIVE,,7.85,11.49,33.86,0.0,Chennai,Master's,Remote
EMP00605,UI/UX Design,2021,,Yes,,7.84,11.65,25.97,3.0,Delhi,Diploma,Onsite
EMP00490,Cloud Computing,2024,,Y,,6.57,11.32,26.31,0.0,Pune,Master's,Hybrid
EMP00765,UI/UX Design,2023,2024,No,Layoff,5.05,6.89,16.83,2.0,  Noida  ,Master's,Remote
EMP00956,IT Support & Helpdesk,2021.0,,Active,,4.87,7.88,14.77,3.0,BANGALORE,Bachelor's,Hybrid
EMP01426,AI/ML Engineering,2020,,Active,,8.2,14.25,38.6,4.0,Pune,Bachelor's,Hybrid
EMP01282,AI/ML ENGINEERING,2022,,Working,,10.72,14.75,34.44,3.0,HYDERABAD,Bachelor's,Hybrid
EMP01675,  AI/ML Engineering  ,2016,,Y,,1.79,2.96,5.96,8.0,Gurgaon,Master's,Onsite
EMP01738,UI/UX DESIGN,2022,,Yes,,6.33,10.19,22.23,2.0,  Chennai  ,PhD,Remote
EMP00748,DATA SCIENCE,2016-01-01,2018-01-01,Exited,Career Growth,11.22,16.69,32.15,8.0,Gurgaon,Bachelor's,Hybrid
EMP01694,cybersecurity,01/23,,active,,5.91,8.2,20.84,1.0,Pune,Bachelor's,Hybrid
,,,,,,,,,,,,
EMP00708,ai/ml engineering,2018-01-01,,Working,,8.98,14.52,25.44,6.0,  Mumbai  ,Master's,Hybrid
EMP01896,AI/ML Engineering,2016-01-01,,Y,,6.98,9.38,25.72,9.0,Pune,Master's,Onsite
EMP01307,Cloud Computing,2015,2023,Exited,Health Reasons,5.19,8.65,24.01,9.0,Noida,Bachelor's,Remote
EMP01305,business analysis,2019,,active,,4.02,6.51,19.21,5.0,Gurgaon,Master's,REMOTE
EMP01677,Cybersecurity,2024,,1,,9.33,16.49,36.99,0.0,Hyderabad,Bachelor's,Onsite
EMP01939,Networking,01/16,,ACTIVE,,1.99,3.41,8.5,8.0,Bangalore,Bachelor's,Work From Home
EMP01256,  IT Support & Helpdesk  ,2021,,Active,,1.95,3.36,9.86,4.0,Delhi,Bachelor's,Onsite
EMP00081,IT Support & Helpdesk,2023,,ACTIVE,,8.77,13.02,22.66,1.0,Chennai,Master's,Onsite
EMP00474,QA & Testing,2017,,Working,,6.08,9.36,24.45,7.0,NOIDA,Bachelor's,Remote
EMP01246,Database Administration,2015-01-01,,active,,10.5,14.12,29.5,9.0,Bangalore,Bachelor's,WFH
EMP00473,,2021-01-01,2021-01-01,,Work-Life Balance,5.03,,17.36,,,,
EMP02150,Networking,2024-01-01,2024-01-01,0,HEALTH REASONS,4.3,6.43,16.61,0.0,Delhi,Master's,onsite
EMP01416,IT SUPPORT & HELPDESK,2023,,Working,,3.72,0.47,11.89,1.0,Gurgaon,Master's,Remote
EMP00229,UI/UX Design,2018,2022-01-01,Left,Higher Salary Elsewhere,5.94,8.7,19.26,6.0,Noida,Master's,Onsite
EMP01648,IT_Support_&_Helpdesk,01/17,,Y,,3.84,5.43,13.26,8.0,Bangalore,Master's,Remote
EMP01013,Database Administration,2018.0,,Yes,,5.89,9.53,26.92,6.0,Noida,Bachelor's,Hybrid
EMP00942,IT Support & Helpdesk,2019-01-01,,active,,7.72,13.26,35.91,5.0,GURGAON,Master's,Hybrid
EMP01713,Networking,2018-01-01,,Yes,,4.44,7.98,16.97,6.0,Delhi,Master's,Hybrid
EMP00783,UI/UX Design,2019,,Yes,,7.96,13.86,38.74,5.0,Delhi,Master's,Onsite
EMP00884,  UI/UX Design  ,2021,,Working,,7.64,10.98,32.83,4.0,Bangalore,Master's,Onsite
EMP01631,networking,01/18,01/19,N,Retirement,12.77,17.03,47.19,7.0,NOIDA,Bachelor's,WFH
EMP02118,Data Science,2018-01-01,2018,Resigned,Relocation,6.76,0.76,22.61,6.0,mumbai,Bachelor's,Onsite
EMP01323,qa & testing,2024.0,,Yes,,9.84,13.68,38.25,0.0,NOIDA,Bachelor's,REMOTE
EMP00648,Software Development,2024.0,,1,,7.23,10.64,26.93,0.0,bangalore,Master's,Onsite
EMP00254,database administration,2015,2017,No,  Health Reasons  ,6.76,9.75,22.53,9.0,Gurgaon,Master's,Onsite
EMP00151,  Cloud Computing  ,2019,,Working,,5.33,9.26,21.08,5.0,chennai,Bachelor's,Hybrid
EMP01395,  Data Science  ,2021,,Working,,4.26,7.72,22.49,3.0,Delhi,Master's,Hybrid
EMP01861,,2020-01-01,,,,7.86,,24.35,,,,
EMP01522,Networking,2020-01-01,2024,Exited,Career Switch,5.77,8.49,17.25,5.0,  Pune  ,Master's,onsite
EMP00764,Business Analysis,2021-01-01,,active,,7.21,10.76,21.72,4.0,gurgaon,Diploma,Hybrid
EMP01523,UI/UX Design,01/19,,Y,,1.56,2.5,4.81,5.0,Pune,Master's,Onsite
EMP00766,business analysis,2023,2023,Resigned,  Health Reasons  ,8.15,13.03,25.62,1.0,Bangalore,Diploma,Hybrid
EMP01325,BUSINESS ANALYSIS,2015.0,,Active,,4.98,7.16,13.43,9.0,CHENNAI,,Hybrid
EMP02177,IT Support & Helpdesk,2019,2021,EXITED,layoff,5.77,8.0,15.94,5.0,PUNE,Diploma,Hybrid
EMP00731,  Cloud Computing  ,01/22,,ACTIVE,,3.39,4.83,9.03,3.0,Hyderabad,bachelor's,Onsite
EMP00594,QA & Testing,2019,,active,,7.8,12.26,26.64,5.0,NOIDA,Master's,WFH
EMP01856,IT SUPPORT & HELPDESK,2020-01-01,,Working,,2.26,3.65,7.29,4.0,bangalore,Master's,Work From Home
EMP00857,Cloud Computing,2023,2024,0,Higher Salary Elsewhere,1.9,40.5,6.83,1.0,Gurgaon,Bachelor's,Hybrid
EMP00438,DevOps,01/22,,Y,,6.71,11.5,22.43,2.0,  Mumbai  ,Bachelor's,Hybrid
EMP00106,Business_Analysis,2021,,1,,5.61,7.52,17.43,4.0,Pune,bachelor's,Hybrid
EMP01914,QA & Testing,2021,2022,EXITED,Health Reasons,6.61,9.56,17.07,3.0,chennai,Master's,Onsite
EMP00753,  Business Analysis  ,2021-01-01,2024,EXITED,Higher Studies,6.39,8.76,22.14,4.0,Pune,PhD,WFH
EMP00775,IT Support & Helpdesk,2015-01-01,,Active,,1.6,2.5,4.68,9.0,chennai,,Onsite
EMP01923,Database Administration,2015-01-01,,active,,1.62,2.5,6.94,9.0,Bangalore,Bachelor's,Hybrid
EMP01358,  Business Analysis  ,2023,,ACTIVE,,4.18,7.2,19.99,2.0,Hyderabad,Master's,Hybrid
EMP00569,Cloud Computing,2018,,Active,,8.41,12.63,33.19,6.0,BANGALORE,Bachelor's,Hybrid
EMP01088,cloud computing,2018,2024,Left,Relocation,1.74,2.98,5.56,6.0,Mumbai,Bachelor's,REMOTE
EMP00025,DevOps,01/15,,1,,5.09,7.82,23.24,10.0,Bangalore,Master's,Hybrid
EMP02186,IT SUPPORT & HELPDESK,2017,,Working,,7.11,9.99,26.58,7.0,Pune,Master's,Remote
EMP01945,UI/UX Design,2024-01-01,,Y,,5.37,7.28,19.94,1.0,Noida,Master's,Hybrid
EMP01931,Database Administration,01/17,2021,No,Higher Studies,4.81,6.66,12.28,7.0,HYDERABAD,,Hybrid
EMP01413,Business Analysis,01/16,,Active,,7.81,12.3,30.07,8.0,Chennai,Bachelor's,Remote
EMP01700,software development,2015,2021,exited,  Retirement  ,7.95,12.08,26.68,10.0,delhi,Master's,Onsite
EMP01886,,2015,,,,7.86,,28.85,,,,
EMP00164,Data Science,2017-01-01,2017,EXITED,Health Reasons,1.59,2.61,5.07,7.0,  Bangalore  ,Diploma,Hybrid
EMP00635,QA & TESTING,2017-01-01,,1,,6.45,11.0,27.98,8.0,Hyderabad,PhD,Remote
EMP00365,Cloud Computing,2019-01-01,,Working,,4.29,6.58,12.33,5.0,Pune,Master's,Hybrid
EMP00355,Cybersecurity,2024,2024,Left,company restructuring,6.03,10.37,30.52,1.0,BANGALORE,Bachelor's,onsite
EMP01330,Cloud Computing,2015.0,01/15,exited,Retirement,3.49,5.19,10.93,9.0,Delhi,Bachelor's,Hybrid
EMP01057,Database Administration,01/24,2024,Left,Layoff,7.5,10.86,30.16,1.0,Bangalore,Bachelor's,Onsite
EMP01489,Database Administration,2023,,active,,5.62,9.17,22.8,1.0,Chennai,Master's,Onsite
EMP02137,  UI/UX Design  ,2021-01-01,,Yes,,6.57,10.39,20.1,3.0,Pune,MASTER'S,Onsite
EMP00344,Cybersecurity,2020,,Working,,4.19,103.8,20.56,5.0,PUNE,Master's,Onsite
EMP02115,  Database Administration  ,2021-01-01,,ACTIVE,,4.26,6.82,19.51,3.0,Chennai,Master's,REMOTE
EMP00532,  Data Science  ,01/23,,1,,8.26,11.42,22.14,2.0,Mumbai,bachelor's,Onsite
EMP01176,IT Support & Helpdesk,2020-01-01,2020,Left,retirement,2.17,3.56,6.73,4.0,Hyderabad,Diploma,Hybrid
EMP01776,SOFTWARE DEVELOPMENT,2024,,Active,,3.68,6.46,14.76,0.0,pune,PhD,Remote
EMP00315,DevOps,2022,,1,,4.15,6.64,11.94,2.0,Mumbai,Bachelor's,Onsite
EMP00237,BUSINESS ANALYSIS,01/21,,1,,8.95,14.38,41.32,4.0,Delhi,Diploma,Onsite
EMP02112,UI/UX Design,01/22,,Yes,,7.29,11.72,24.54,2.0,Chennai,Bachelor's,onsite
EMP00923,Networking,01/15,,Y,,8.7,13.29,39.43,9.0,Delhi,Bachelor's,Remote
EMP00096,Business Analysis,2024,,Active,,6.2,10.48,18.8,0.0,Pune,Bachelor's,Remote
EMP00573,Cloud Computing,2019,,ACTIVE,,7.07,9.52,24.51,6.0,Bangalore,Bachelor's,Hybrid
EMP01357,QA & Testing,2022,,Yes,,4.78,7.18,21.33,2.0,mumbai,Bachelor's,Remote
EMP01943,,2024-01-01,,,,4.21,,18.86,,,,
EMP00610,AI/ML Engineering,01/19,,Yes,,10.99,15.83,41.89,6.0,pune,Diploma,Hybrid
EMP00031,Software Development,2023,,Yes,,4.48,7.43,17.04,1.0,bangalore,PhD,Remote
EMP01278,Business Analysis,2022,,Active,,3.3,4.99,11.22,2.0,MUMBAI,Diploma,Onsite
EMP00258,DATABASE ADMINISTRATION,2018-01-01,,Active,,3.31,4.92,8.92,6.0,  Pune  ,Diploma,Hybrid
EMP01456,NETWORKING,01/24,,Y,,6.03,8.52,24.22,1.0,Pune,PhD,Onsite
EMP01853,Cybersecurity,2018,,Yes,,8.02,13.58,31.26,6.0,Chennai,Bachelor's,Onsite
EMP00637,  Database Administration  ,2020.0,2022,exited,Layoff,5.24,7.22,17.89,4.0,Pune,MASTER'S,Onsite
EMP00441,Networking,2020,,ACTIVE,,5.57,7.79,21.22,4.0,BANGALORE,Master's,Onsite
EMP02027,DEVOPS,2017-01-01,,Active,,1.59,2.5,4.27,7.0,Noida,Bachelor's,Hybrid
EMP01028,AI/ML Engineering,2019-01-01,,Y,,5.72,9.85,24.22,5.0,Chennai,PhD,Onsite
EMP00221,SOFTWARE DEVELOPMENT,2023,,Yes,,7.55,11.11,20.79,1.0,Mumbai,Bachelor's,Hybrid
EMP00974,  Networking  ,01/20,,Working,,2.68,4.65,8.22,4.0,Hyderabad,Diploma,Remote
EMP01998,Database Administration,2015,,active,,6.72,9.42,22.83,9.0,Mumbai,Bachelor's,Remote
EMP01000,AI/ML Engineering,2015-01-01,2023-01-01,Left,Career Growth,3.78,5.29,14.07,9.0,Noida,Master's,Remote
EMP01251,business analysis,2021,,active,,9.79,13.31,23.5,3.0,Pune,Master's,Hybrid
EMP00328,Business Analysis,01/22,,Y,,10.97,14.78,42.86,2.0,Noida,bachelor's,REMOTE
EMP00390,it support & helpdesk,2015,,Y,,5.33,7.49,19.51,9.0,Gurgaon,Bachelor's,Remote
EMP01100,UI/UX Design,2019.0,01/23,N,HIGHER SALARY ELSEWHERE,10.48,15.44,35.11,6.0,  Noida  ,Bachelor's,Onsite
EMP00227,Data Science,01/24,,active,,9.71,13.43,23.71,0.0,mumbai,Diploma,Remote
EMP01826,IT SUPPORT & HELPDESK,2020-01-01,2022,EXITED,Higher Salary Elsewhere,6.68,10.74,26.7,4.0,MUMBAI,Master's,REMOTE
EMP01959,Database Administration,2015,2021,exited,  Health Reasons  ,3.61,0.46,9.79,9.0,Mumbai,,Onsite
EMP01655,IT SUPPORT & HELPDESK,2018,,Working,,3.4,5.56,14.99,7.0,Gurgaon,Bachelor's,Remote
EMP00112,IT Support & Helpdesk,2017,,Working,,6.95,9.8,23.64,7.0,gurgaon,Diploma,Onsite
EMP01868,  IT Support & Helpdesk  ,2020-01-01,,active,,8.11,1.02,35.69,4.0,Pune,Master's,onsite
EMP01695,  DevOps  ,2017,,Y,,9.61,14.04,24.74,7.0,Mumbai,Master's,Hybrid
EMP01110,Networking,2021,,Y,,5.43,8.63,18.74,3.0,chennai,Bachelor's,Remote
EMP00204,,2019,,,,2.64,,8.75,,,,
EMP01987,Database Administration,01/20,,active,,6.53,8.83,23.42,5.0,Mumbai,Bachelor's,Hybrid
EMP00614,  Database Administration  ,2024-01-01,,ACTIVE,,10.67,14.54,37.69,0.0,Mumbai,bachelor's,Work From Home
EMP00057,UI/UX DESIGN,2017,,ACTIVE,,2.02,0.24,7.33,7.0,PUNE,Bachelor's,Onsite
EMP01591,UI/UX DESIGN,2023,2023,No,Higher Studies,3.21,5.81,17.39,1.0,  Bangalore  ,Master's,Onsite
EMP01687,QA & TESTING,2022,,Yes,,9.53,16.09,29.58,2.0,Pune,Bachelor's,Remote
EMP02183,AI/ML Engineering,2017-01-01,,Working,,1.89,2.98,5.62,8.0,noida,PhD,WFH
EMP01476,Software Development,2017,2019,0,CAREER SWITCH,5.54,8.74,26.15,7.0,Pune,Bachelor's,Hybrid
EMP00289,Data Science,2022-01-01,,active,,2.61,4.73,13.78,3.0,PUNE,Diploma,Remote
EMP00378,Cloud Computing,2020,,1,,10.16,14.18,31.35,4.0,  Delhi  ,Master's,Onsite
EMP01005,Data Science,2020,,Yes,,7.61,12.51,32.43,4.0,Gurgaon,Bachelor's,Onsite
EMP01748,Cloud Computing,2022,2024,Exited,Retirement,7.57,10.19,23.7,2.0,Pune,Bachelor's,Hybrid
EMP01508,UI/UX Design,2024,,1,,3.8,6.0,14.06,1.0,Mumbai,,Hybrid
EMP00462,Networking,2022,2022,N,Company Restructuring,6.43,8.72,18.68,2.0,Noida,Master's,Hybrid
EMP01552,DEVOPS,2020.0,,1,,6.7,0.75,23.75,5.0,  Hyderabad  ,Master's,Onsite
EMP00362,devops,2016,,Working,,9.12,12.32,21.32,8.0,  Gurgaon  ,Master's,onsite
EMP01046,Cloud Computing,2016,2024-01-01,Resigned,Work-Life Balance,3.08,0.23700000000000002,9.67,8.0,  Mumbai  ,Master's,Hybrid
EMP00215,Business Analysis,2019-01-01,2023,EXITED,Relocation,7.83,11.1,29.19,5.0,bangalore,,Remote
EMP01335,BUSINESS ANALYSIS,2020,,Yes,,5.34,8.89,15.17,4.0,mumbai,Diploma,Remote
EMP00198,Networking,2023-01-01,,ACTIVE,,8.91,12.95,38.55,2.0,  Noida  ,Bachelor's,Remote
EMP00018,Data Science,2023,,active,,6.6,10.9,29.47,1.0,gurgaon,Bachelor's,Work From Home
EMP00373,Cloud Computing,2018-01-01,,ACTIVE,,6.59,9.39,20.99,6.0,Noida,Bachelor's,WFH
EMP00544,  AI/ML Engineering  ,2024-01-01,,Y,,3.37,4.92,10.92,0.0,HYDERABAD,Master's,Onsite
EMP01514,Networking,2022,,1,,4.24,7.6,13.11,2.0,MUMBAI,Diploma,Onsite
EMP01916,,01/16,2022-01-01,,  Relocation  ,6.34,,20.05,,,,
EMP00475,AI/ML Engineering,2021.0,,Yes,,3.74,5.08,11.18,3.0,gurgaon,Bachelor's,Hybrid
EMP01907,Networking,2018-01-01,,Yes,,5.03,7.48,15.01,7.0,Chennai,Master's,Onsite
EMP01620,  Cybersecurity  ,01/16,2023,Resigned,HIGHER STUDIES,8.35,12.4,22.02,8.0,GURGAON,Master's,Hybrid
EMP01612,DATA SCIENCE,2016,2021.0,No,Higher Studies,6.06,9.21,18.26,8.0,Chennai,Bachelor's,Hybrid
EMP02000,software development,2020,,Yes,,5.62,8.66,22.26,5.0,Delhi,Bachelor's,onsite
EMP00515,Cloud Computing,2024,,Active,,10.49,17.1,40.49,0.0,Mumbai,MASTER'S,Hybrid
EMP01432,database administration,2022,,Y,,15.07,20.42,55.94,2.0,Mumbai,Bachelor's,Remote
EMP00592,Cybersecurity,01/22,,1,,9.37,14.42,31.49,2.0,DELHI,Bachelor's,Remote
EMP01745,ui/ux design,2015,,1,,4.34,6.76,19.8,9.0,  Pune  ,Master's,Onsite
EMP01246,Database Administration,2015-01-01,,active,,10.5,14.12,29.5,9.0,Bangalore,Bachelor's,WFH
EMP00300,  Business Analysis  ,2020,,Working,,4.33,7.09,14.26,4.0,Chennai,bachelor's,Onsite
EMP00613,,2019,,,,5.47,,20.41,,,,
EMP00001,ai/ml engineering,01/17,,Active,,8.67,15.36,36.81,7.0,DELHI,Bachelor's,Remote
EMP00484,UI/UX Design,2015,2018,EXITED,Layoff,7.95,11.98,27.21,9.0,Bangalore,Master's,Remote
EMP01428,Cloud Computing,2018,2022,Left,Work-Life Balance,3.27,5.39,11.12,6.0,Chennai,Diploma,WFH
EMP00908,AI/ML Engineering,2024,,Yes,,5.68,9.59,27.14,1.0,Gurgaon,Bachelor's,Onsite
EMP01035,  Networking  ,2016,,Y,,11.49,17.75,45.58,8.0,gurgaon,Bachelor's,onsite
EMP00791,data science,2018-01-01,,Y,,6.73,9.03,22.07,6.0,Gurgaon,Master's,Hybrid
EMP00239,qa & testing,2020,,Yes,,4.46,7.4,14.54,5.0,Mumbai,Diploma,Onsite
,,,,,,,,,,,,
EMP00834,  AI/ML Engineering  ,2024,,active,,7.14,9.91,23.59,0.0,NOIDA,Bachelor's,Remote
EMP01894,Business Analysis,2021,,active,,5.28,8.54,24.18,3.0,Hyderabad,Bachelor's,Hybrid
EMP01965,  UI/UX Design  ,2021.0,,active,,9.06,15.73,39.43,3.0,Mumbai,Bachelor's,Onsite
EMP01668,DATABASE ADMINISTRATION,2021,2021-01-01,0,Career Growth,5.56,9.77,18.36,3.0,Noida,Diploma,Onsite
EMP00887,,2023,,,,3.32,,10.1,,,,
EMP00976,DATABASE ADMINISTRATION,2016,2024,Resigned,Retirement,6.28,9.48,26.09,9.0,Chennai,Master's,Work From Home
EMP01316,DevOps,2016,01/19,No,COMPANY RESTRUCTURING,4.38,7.91,16.73,9.0,Chennai,Diploma,Onsite
EMP00866,DevOps,2018,,Y,,7.53,12.99,27.58,6.0,Chennai,Bachelor's,Remote
EMP00870,Software Development,2017.0,,1,,7.19,11.03,32.93,7.0,Mumbai,,Remote
EMP01375,IT Support & Helpdesk,2022-01-01,,Yes,,7.36,10.52,19.98,2.0,GURGAON,,Onsite
EMP00936,CLOUD COMPUTING,2022-01-01,,ACTIVE,,10.71,14.29,28.18,2.0,Noida,Diploma,Remote
EMP00478,  Networking  ,2017,,ACTIVE,,2.42,3.89,10.76,7.0,Chennai,Bachelor's,Onsite
EMP01547,Software Development,2015,2018-01-01,Resigned,  Layoff  ,4.07,5.84,10.57,9.0,Chennai,Master's,Hybrid
EMP01901,Networking,2020-01-01,,1,,3.79,6.29,14.07,5.0,chennai,Bachelor's,Onsite
EMP01119,DevOps,2021.0,,1,,5.43,9.22,22.04,3.0,Bangalore,bachelor's,Onsite
EMP00356,qa & testing,2023,,1,,6.62,10.69,23.29,2.0,  Bangalore  ,Bachelor's,onsite
EMP02069,Data Science,2016-01-01,,Yes,,7.72,11.1,25.38,8.0,gurgaon,Master's,Hybrid
EMP01369,networking,2018-01-01,,Active,,8.56,11.43,26.96,6.0,chennai,Diploma,Onsite
EMP01288,NETWORKING,01/19,,active,,5.07,0.65,22.94,5.0,Noida,Master's,Onsite
EMP01526,BUSINESS ANALYSIS,2019,2024-01-01,exited,Higher Salary Elsewhere,2.62,4.15,10.48,6.0,HYDERABAD,Diploma,Onsite
EMP01921,Database Administration,2022,2022,0,Health Reasons,7.8,13.31,26.01,2.0,Noida,Master's,onsite
EMP01718,Business Analysis,2023,2023.0,Exited,Career Switch,1.56,2.5,5.36,1.0,Delhi,Bachelor's,Onsite
EMP01982,  QA & Testing  ,01/20,,active,,3.38,5.61,15.44,4.0,Delhi,Master's,Onsite
EMP00631,cybersecurity,2017,,Active,,4.28,7.65,18.67,7.0,GURGAON,Bachelor's,Onsite
EMP01061,Cloud Computing,2020,,1,,5.44,8.54,16.91,5.0,Hyderabad,Bachelor's,Onsite
EMP01026,cloud computing,01/16,,Y,,7.54,11.73,33.75,8.0,Noida,PhD,Onsite
EMP01656,Cloud Computing,2019,,ACTIVE,,6.55,10.11,26.1,5.0,mumbai,Bachelor's,Hybrid
EMP01025,AI/ML Engineering,2018,,1,,6.56,9.44,27.42,6.0,mumbai,Diploma,Remote
EMP00145,qa & testing,2016,,1,,1.85,3.33,6.42,8.0,PUNE,Master's,Onsite
EMP00581,cybersecurity,2016.0,,Active,,5.43,7.82,23.0,8.0,Gurgaon,Bachelor's,Onsite
EMP01035,  Networking  ,2016,,Y,,11.49,17.75,45.58,8.0,gurgaon,Bachelor's,onsite
,,,,,,,,,,,,
EMP01818,  Networking  ,2018,01/22,0,Career Switch,8.26,12.78,35.09,6.0,Noida,Bachelor's,Remote
EMP01516,QA & Testing,2019,,Yes,,5.94,9.51,26.57,6.0,  Chennai  ,,Hybrid
EMP00102,Networking,2016,,ACTIVE,,6.79,9.8,18.29,8.0,  Noida  ,PhD,onsite
EMP00409,ui/ux design,2022-01-01,,Working,,9.3,1.07,28.93,2.0,Bangalore,Bachelor's,Work From Home
EMP01373,devops,2024,2024.0,Exited,CAREER GROWTH,5.16,7.16,14.5,0.0,Bangalore,Diploma,Work From Home
EMP01967,Database Administration,01/21,,1,,4.06,7.06,15.13,3.0,Mumbai,Bachelor's,Hybrid
EMP01063,it support & helpdesk,2016,,ACTIVE,,7.6,12.39,27.88,9.0,Hyderabad,Master's,Onsite
EMP01540,  UI/UX Design  ,01/23,,Yes,,2.89,5.21,14.69,1.0,Pune,Bachelor's,Onsite
EMP00108,Networking,2019,2019.0,Exited,  Higher Salary Elsewhere  ,5.53,9.83,28.0,6.0,Hyderabad,Bachelor's,Hybrid
EMP01310,BUSINESS ANALYSIS,2017.0,,Y,,5.0,7.19,21.42,7.0,HYDERABAD,Bachelor's,Hybrid
EMP01994,it support & helpdesk,2018,,Working,,6.99,9.36,18.49,7.0,Mumbai,Bachelor's,Remote
EMP02174,  Data Science  ,2015,2019.0,EXITED,  Retirement  ,1.77,2.5,6.14,9.0,Mumbai,Bachelor's,Remote
EMP00471,  IT Support & Helpdesk  ,2022,,Active,,7.14,12.28,34.19,2.0,Gurgaon,Bachelor's,Onsite
EMP00742,QA & TESTING,2015-01-01,2017-01-01,exited,Career Growth,1.71,2.5,7.05,9.0,Chennai,Bachelor's,Onsite
EMP01208,Software Development,2015,,Working,,3.71,5.82,16.0,9.0,Bangalore,Master's,Onsite
EMP00758,Business Analysis,2023,,ACTIVE,,5.68,8.25,18.18,1.0,Pune,Bachelor's,Hybrid
EMP00247,Business Analysis,2019,01/23,Left,CAREER GROWTH,9.01,14.35,42.2,5.0,Chennai,,Onsite
EMP01230,Data Science,2023,,ACTIVE,,9.73,13.02,33.33,1.0,CHENNAI,Bachelor's,Onsite
EMP00546,QA_&_Testing,2017,,Yes,,6.21,9.95,22.74,7.0,Bangalore,Bachelor's,Hybrid
EMP00050,software development,2022,,Active,,4.81,8.0,21.37,2.0,  Chennai  ,,Hybrid
EMP00162,DEVOPS,2019,,1,,6.64,10.85,32.03,5.0,Hyderabad,Bachelor's,Onsite
EMP00578,  Data Science  ,2021.0,,Active,,10.23,14.92,27.62,4.0,Gurgaon,Bachelor's,Hybrid
EMP00068,QA & Testing,01/17,,ACTIVE,,3.02,4.4,12.6,7.0,Delhi,Master's,Remote
EMP01362,AI/ML Engineering,2016,,Working,,6.78,10.14,19.61,8.0,Chennai,Master's,Hybrid
EMP00800,QA & Testing,2023.0,,Working,,9.39,13.78,41.26,1.0,Hyderabad,Master's,onsite
EMP01569,Database Administration,2017.0,,Active,,6.67,11.93,24.78,7.0,hyderabad,Master's,Hybrid
EMP00759,UI/UX DESIGN,2018-01-01,,active,,4.72,6.86,16.39,6.0,pune,Bachelor's,REMOTE
EMP01186,UI/UX Design,2021,,Yes,,9.54,14.58,39.32,3.0,hyderabad,Master's,WFH
EMP01564,Software Development,2024-01-01,,1,,11.05,19.25,44.28,0.0,Delhi,Bachelor's,Hybrid
EMP02050,  Networking  ,2019,,Yes,,4.19,6.85,15.29,5.0,Gurgaon,PhD,Onsite
EMP01538,cybersecurity,2024-01-01,,active,,8.66,13.27,32.67,1.0,Hyderabad,Master's,Work From Home
EMP01252,Software Development,2018,,Active,,4.2,7.43,17.64,7.0,Hyderabad,Bachelor's,Hybrid
EMP01532,IT SUPPORT & HELPDESK,2024-01-01,,Working,,6.47,11.41,20.38,0.0,Pune,Master's,Remote
EMP00826,AI/ML Engineering,2016,01/22,Exited,Retirement,4.41,6.94,13.84,9.0,Pune,Bachelor's,Hybrid
EMP01699,NETWORKING,2017-01-01,2018,N,company restructuring,5.03,7.7,21.29,7.0,Hyderabad,bachelor's,onsite
